participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class,class_id
P01,P01-20240202-161948,00:01:03.241,00:01:06.811,3035568,3206928,rustle,4
P01,P01-20240202-161948,00:01:07.303,00:01:26.678,3230544,4160544,cut / chop,2
P01,P01-20240202-161948,00:01:27.900,00:01:32.492,4219200,4439616,cut / chop,2
P01,P01-20240202-161948,00:01:32.926,00:01:34.965,4460448,4558320,cut / chop,2
P01,P01-20240202-161948,00:01:35.360,00:01:36.939,4577280,4653072,cut / chop,2
P01,P01-20240202-161948,00:01:37.926,00:01:38.189,4700448,4713072,plastic / ceramic collision,26
P01,P01-20240202-161948,00:01:39.829,00:01:40.484,4791792,4823232,footstep,7
P01,P01-20240202-161948,00:01:41.225,00:01:42.853,4858800,4936944,metal / plastic collision,11
P01,P01-20240202-161948,00:01:44.303,00:01:44.694,5006544,5025312,metal / wood collision,10
P01,P01-20240202-161948,00:01:46.020,00:01:46.913,5088960,5131824,footstep,7
P01,P01-20240202-161948,00:01:46.881,00:01:47.960,5130288,5182080,open / close,3
P01,P01-20240202-161948,00:01:48.044,00:01:48.651,5186112,5215248,metal-only collision,0
P01,P01-20240202-161948,00:01:48.748,00:01:49.770,5219904,5268960,open / close,3
P01,P01-20240202-161948,00:01:51.067,00:01:51.686,5331216,5360928,rustle,4
P01,P01-20240202-161948,00:01:52.317,00:01:54.506,5391216,5496288,stir / mix / whisk,8
P01,P01-20240202-161948,00:01:56.294,00:01:56.508,5582112,5592384,metal-only collision,0
P01,P01-20240202-161948,00:01:57.032,00:01:57.436,5617536,5636928,metal-only collision,0
P01,P01-20240202-161948,00:01:58.115,00:01:58.499,5669520,5687952,footstep,7
P01,P01-20240202-161948,00:01:59.556,00:01:59.782,5738688,5749536,metal-only collision,0
P01,P01-20240202-161948,00:02:00.670,00:02:01.397,5792160,5827056,plastic-only collision,6
P01,P01-20240202-161948,00:02:01.476,00:02:01.908,5830848,5851584,rustle,4
P01,P01-20240202-161948,00:02:02.408,00:02:02.670,5875584,5888160,plastic-only collision,6
P01,P01-20240202-161948,00:02:03.851,00:02:08.135,5944848,6150480,plastic-only collision,6
P01,P01-20240202-161948,00:02:08.175,00:02:36.987,6152400,7535376,rustle,4
P01,P01-20240202-161948,00:02:37.442,00:02:47.425,7557216,8036400,rustle,4
P01,P01-20240202-161948,00:02:48.408,00:02:52.022,8083583,8257056,stir / mix / whisk,8
P01,P01-20240202-161948,00:02:52.228,00:02:53.288,8266944,8317824,metal / wood collision,10
P01,P01-20240202-161948,00:02:53.851,00:02:54.363,8344848,8369424,plastic / wood collision,27
P01,P01-20240202-161948,00:02:54.658,00:03:01.776,8383583,8725248,rustle,4
P01,P01-20240202-161948,00:03:00.593,00:03:00.958,8668464,8685984,plastic-only collision,6
P01,P01-20240202-161948,00:03:02.928,00:03:03.584,8780544,8812032,metal / wood collision,10
P01,P01-20240202-161948,00:03:04.104,00:03:05.758,8836992,8916384,stir / mix / whisk,8
P01,P01-20240202-161948,00:03:06.329,00:03:07.210,8943792,8986080,rustle,4
P01,P01-20240202-161948,00:03:08.794,00:03:09.056,9062112,9074688,plastic-only collision,6
P01,P01-20240202-161948,00:03:16.556,00:03:16.889,9434688,9450672,plastic-only collision,6
P01,P01-20240202-161948,00:03:21.477,00:03:21.722,9670896,9682656,plastic-only collision,6
P01,P01-20240202-161948,00:03:22.457,00:03:30.534,9717936,10105632,rustle,4
P01,P01-20240202-161948,00:03:31.123,00:03:46.207,10133904,10857936,rustle,4
P01,P01-20240202-161948,00:03:46.290,00:03:46.554,10861920,10874592,cut / chop,2
P01,P01-20240202-161948,00:03:47.040,00:03:50.694,10897920,11073312,rustle,4
P01,P01-20240202-161948,00:03:51.106,00:03:52.178,11093088,11144544,rustle,4
P01,P01-20240202-161948,00:03:52.930,00:03:55.201,11180640,11289648,stir / mix / whisk,8
P01,P01-20240202-161948,00:03:55.509,00:03:55.823,11304432,11319504,metal / wood collision,10
P01,P01-20240202-161948,00:03:56.218,00:03:56.669,11338464,11360112,metal / wood collision,10
P01,P01-20240202-161948,00:03:56.862,00:04:02.823,11369376,11655504,cut / chop,2
P01,P01-20240202-161948,00:04:03.591,00:04:05.784,11692368,11797632,cut / chop,2
P01,P01-20240202-161948,00:04:06.455,00:04:08.797,11829840,11942256,cut / chop,2
P01,P01-20240202-161948,00:04:09.849,00:04:13.126,11992752,12150048,cut / chop,2
P01,P01-20240202-161948,00:04:14.165,00:04:17.099,12199920,12340752,cut / chop,2
P01,P01-20240202-161948,00:04:17.209,00:04:17.968,12346032,12382464,metal / plastic collision,11
P01,P01-20240202-161948,00:04:18.520,00:04:19.007,12408960,12432336,metal / plastic collision,11
P01,P01-20240202-161948,00:04:18.981,00:04:20.284,12431088,12493632,rustle,4
P01,P01-20240202-161948,00:04:19.810,00:04:20.297,12470880,12494256,metal / wood collision,10
P01,P01-20240202-161948,00:04:22.231,00:04:22.705,12587088,12609840,plastic-only collision,6
P01,P01-20240202-161948,00:04:22.797,00:04:24.297,12614256,12686256,footstep,7
P01,P01-20240202-161948,00:04:24.294,00:04:24.607,12686112,12701136,metal / plastic collision,11
P01,P01-20240202-161948,00:04:26.205,00:04:33.731,12777840,13139088,stir / mix / whisk,8
P01,P01-20240202-161948,00:04:34.099,00:04:34.876,13156752,13194047,metal / wood collision,10
P01,P01-20240202-161948,00:04:36.297,00:04:37.494,13262256,13319712,footstep,7
P01,P01-20240202-161948,00:04:37.520,00:04:38.718,13320960,13378464,human,24
P01,P01-20240202-161948,00:04:39.060,00:04:39.981,13394880,13439088,ceramic-only collision,14
P01,P01-20240202-161948,00:04:39.591,00:04:40.607,13420368,13469136,open / close,3
P01,P01-20240202-161948,00:04:40.862,00:04:41.731,13481376,13523088,ceramic / marble collision,37
P01,P01-20240202-161948,00:04:42.073,00:04:42.494,13539503,13559712,metal / plastic collision,11
P01,P01-20240202-161948,00:04:42.797,00:04:43.152,13574256,13591296,metal / plastic collision,11
P01,P01-20240202-161948,00:04:44.705,00:04:52.205,13665840,14025840,stir / mix / whisk,8
P01,P01-20240202-161948,00:04:54.138,00:04:54.468,14118623,14134464,plastic-only collision,6
P01,P01-20240202-161948,00:04:54.744,00:04:55.560,14147712,14186880,footstep,7
P01,P01-20240202-161948,00:04:55.705,00:04:56.560,14193840,14234880,human,24
P01,P01-20240202-161948,00:04:56.569,00:04:57.569,14235312,14283312,plastic / ceramic collision,26
P01,P01-20240202-161948,00:04:57.731,00:04:58.639,14291088,14334672,rustle,4
P01,P01-20240202-161948,00:04:59.534,00:04:59.888,14377632,14394623,ceramic / marble collision,37
P01,P01-20240202-161948,00:04:59.823,00:05:00.402,14391503,14419296,pour,19
P01,P01-20240202-161948,00:05:00.520,00:05:01.415,14424960,14467920,rustle,4
P01,P01-20240202-161948,00:05:01.466,00:05:04.652,14470368,14623296,stir / mix / whisk,8
P01,P01-20240202-161948,00:05:06.561,00:05:06.943,14714927,14733264,cut / chop,2
P01,P01-20240202-161948,00:05:07.573,00:05:10.531,14763503,14905488,cut / chop,2
P01,P01-20240202-161948,00:05:11.906,00:05:18.243,14971488,15275664,rustle,4
P01,P01-20240202-161948,00:05:14.693,00:05:15.006,15105264,15120287,metal / paper collision,23
P01,P01-20240202-161948,00:05:18.456,00:05:19.593,15285888,15340464,footstep,7
P01,P01-20240202-161948,00:05:19.306,00:05:20.381,15326688,15378287,metal / wood collision,10
P01,P01-20240202-161948,00:05:20.648,00:05:26.656,15391104,15679488,stir / mix / whisk,8
P01,P01-20240202-161948,00:05:26.756,00:05:27.418,15684287,15716064,metal / wood collision,10
P01,P01-20240202-161948,00:05:27.843,00:05:28.131,15736464,15750287,plastic-only collision,6
P01,P01-20240202-161948,00:05:30.918,00:05:31.793,15884064,15926064,metal-only collision,0
P01,P01-20240202-161948,00:05:32.006,00:05:35.581,15936287,16107888,stir / mix / whisk,8
P01,P01-20240202-161948,00:05:36.643,00:05:37.243,16158863,16187664,metal-only collision,0
P01,P01-20240202-161948,00:05:37.443,00:05:38.318,16197264,16239264,footstep,7
P01,P01-20240202-161948,00:05:38.138,00:05:38.607,16230623,16253136,open / close,3
P01,P01-20240202-161948,00:05:39.576,00:05:40.029,16299648,16321392,metal-only collision,0
P01,P01-20240202-161948,00:05:40.435,00:05:41.247,16340880,16379856,open / close,3
P01,P01-20240202-161948,00:05:44.204,00:05:44.445,16521792,16533360,metal-only collision,0
P01,P01-20240202-161948,00:05:47.719,00:05:48.159,16690512,16711632,metal-only collision,0
P01,P01-20240202-161948,00:05:48.504,00:05:48.826,16728192,16743648,metal-only collision,0
P01,P01-20240202-161948,00:05:53.480,00:05:58.564,16967040,17211072,stir / mix / whisk,8
P01,P01-20240202-161948,00:05:58.786,00:05:59.111,17221728,17237328,metal / wood collision,10
P01,P01-20240202-161948,00:05:59.611,00:06:00.013,17261328,17280624,wood-only collision,21
P01,P01-20240202-161948,00:06:03.980,00:06:08.045,17471040,17666160,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:08.422,00:06:08.657,17684256,17695536,metal / wood collision,10
P01,P01-20240202-161948,00:06:09.220,00:06:09.489,17722560,17735472,plastic-only collision,6
P01,P01-20240202-161948,00:06:10.110,00:06:21.230,17765280,18299040,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:24.774,00:06:27.545,18469152,18602160,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:28.610,00:06:29.784,18653280,18709632,metal / ceramic collision,12
P01,P01-20240202-161948,00:06:30.752,00:06:33.165,18756096,18871920,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:33.610,00:06:34.621,18893280,18941808,metal / wood collision,10
P01,P01-20240202-161948,00:06:34.904,00:06:40.937,18955392,19244976,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:45.176,00:06:51.817,19448448,19767216,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:52.706,00:06:56.926,19809888,20012448,stir / mix / whisk,8
P01,P01-20240202-161948,00:06:57.621,00:06:58.219,20045808,20074512,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:01.284,00:07:01.860,20221632,20249280,ceramic / wood collision,34
P01,P01-20240202-161948,00:07:02.643,00:07:03.741,20286864,20339568,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:07.284,00:07:15.099,20509632,20884752,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:15.588,00:07:16.052,20908224,20930496,metal / plastic collision,11
P01,P01-20240202-161948,00:07:17.584,00:07:17.898,21004032,21019104,wood-only collision,21
P01,P01-20240202-161948,00:07:19.301,00:07:27.296,21086448,21470208,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:23.712,00:12:36.872,21298176,36329856,sizzling / boiling,29
P01,P01-20240202-161948,00:07:27.572,00:07:27.796,21483456,21494208,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:28.256,00:07:29.375,21516288,21570000,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:31.059,00:07:35.506,21650832,21864288,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:35.664,00:07:35.941,21871872,21885168,plastic-only collision,6
P01,P01-20240202-161948,00:07:36.472,00:07:37.085,21910656,21940080,footstep,7
P01,P01-20240202-161948,00:07:37.020,00:07:48.006,21936960,22464288,rustle,4
P01,P01-20240202-161948,00:07:37.454,00:07:37.822,21957792,21975456,metal / plastic collision,11
P01,P01-20240202-161948,00:07:45.217,00:07:45.530,22330416,22345440,open / close,3
P01,P01-20240202-161948,00:07:48.441,00:07:50.072,22485168,22563456,open / close,3
P01,P01-20240202-161948,00:07:50.072,00:07:52.138,22563456,22662624,footstep,7
P01,P01-20240202-161948,00:07:52.454,00:07:53.177,22677792,22712496,rustle,4
P01,P01-20240202-161948,00:07:53.146,00:07:53.717,22711008,22738416,footstep,7
P01,P01-20240202-161948,00:07:54.001,00:07:54.765,22752048,22788720,open / close,3
P01,P01-20240202-161948,00:07:54.888,00:07:56.704,22794624,22881792,rustle,4
P01,P01-20240202-161948,00:07:57.874,00:08:01.980,22937952,23135040,stir / mix / whisk,8
P01,P01-20240202-161948,00:07:58.702,00:07:58.968,22977696,22990464,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:03.006,00:08:10.572,23184288,23547456,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:11.204,00:08:11.888,23577792,23610624,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:12.625,00:08:20.796,23646000,24038208,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:23.741,00:08:25.520,24179568,24264960,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:26.844,00:08:27.691,24328512,24369168,metal-only collision,0
P01,P01-20240202-161948,00:08:31.480,00:08:31.967,24551040,24574416,metal-only collision,0
P01,P01-20240202-161948,00:08:32.770,00:08:51.348,24612960,25504703,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:52.914,00:08:56.335,25579872,25744080,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:57.546,00:08:59.059,25802208,25874832,stir / mix / whisk,8
P01,P01-20240202-161948,00:08:59.125,00:09:01.362,25878000,25985376,metal / plastic collision,11
P01,P01-20240202-161948,00:09:02.270,00:09:02.993,26028960,26063664,footstep,7
P01,P01-20240202-161948,00:09:03.243,00:09:03.493,26075664,26087664,footstep,7
P01,P01-20240202-161948,00:09:04.270,00:09:05.901,26124960,26203247,footstep,7
P01,P01-20240202-161948,00:09:07.085,00:09:11.270,26260080,26460960,stir / mix / whisk,8
P01,P01-20240202-161948,00:09:11.822,00:09:12.493,26487456,26519664,metal / wood collision,10
P01,P01-20240202-161948,00:09:12.862,00:09:14.927,26537376,26636496,footstep,7
P01,P01-20240202-161948,00:09:16.457,00:09:20.546,26709936,26906208,ceramic-only collision,14
P01,P01-20240202-161948,00:09:21.756,00:09:22.624,26964288,27005952,metal / wood collision,10
P01,P01-20240202-161948,00:09:22.892,00:09:23.867,27018816,27065616,open / close,3
P01,P01-20240202-161948,00:09:24.319,00:09:25.888,27087311,27162624,plastic-only collision,6
P01,P01-20240202-161948,00:09:26.395,00:09:26.967,27186960,27214416,open / close,3
P01,P01-20240202-161948,00:09:27.270,00:09:31.151,27228960,27415247,stir / mix / whisk,8
P01,P01-20240202-161948,00:09:31.493,00:09:32.125,27431664,27462000,open / close,3
P01,P01-20240202-161948,00:09:32.441,00:09:33.309,27477168,27518832,footstep,7
P01,P01-20240202-161948,00:09:33.617,00:09:42.579,27533616,27963791,stir / mix / whisk,8
P01,P01-20240202-161948,00:09:44.568,00:09:45.046,28059264,28082208,metal / wood collision,10
P01,P01-20240202-161948,00:09:46.540,00:09:49.254,28153920,28284192,stir / mix / whisk,8
P01,P01-20240202-161948,00:09:49.842,00:09:51.117,28312416,28373616,metal / wood collision,10
P01,P01-20240202-161948,00:09:52.017,00:09:52.417,28416816,28436016,ceramic / wood collision,34
P01,P01-20240202-161948,00:09:56.292,00:09:59.317,28622016,28767216,rustle,4
P01,P01-20240202-161948,00:09:59.804,00:10:00.992,28790592,28847616,plastic-only collision,6
P01,P01-20240202-161948,00:10:01.592,00:10:03.329,28876416,28959791,open / close,3
P01,P01-20240202-161948,00:10:04.229,00:10:04.492,29002992,29015616,metal / plastic collision,11
P01,P01-20240202-161948,00:10:04.917,00:10:07.192,29036016,29145216,open / close,3
P01,P01-20240202-161948,00:10:07.767,00:10:08.429,29172816,29204592,open / close,3
P01,P01-20240202-161948,00:10:09.342,00:10:10.079,29248416,29283791,footstep,7
P01,P01-20240202-161948,00:10:11.329,00:10:17.404,29343791,29635392,stir / mix / whisk,8
P01,P01-20240202-161948,00:10:17.854,00:10:18.811,29656992,29702928,metal / wood collision,10
P01,P01-20240202-161948,00:10:19.729,00:10:20.042,29746992,29762016,ceramic / wood collision,34
P01,P01-20240202-161948,00:10:38.496,00:10:43.562,30647808,30890976,stir / mix / whisk,8
P01,P01-20240202-161948,00:10:44.127,00:10:45.028,30918095,30961344,metal / wood collision,10
P01,P01-20240202-161948,00:10:52.602,00:10:52.943,31324896,31341264,footstep,7
P01,P01-20240202-161948,00:10:52.983,00:10:54.614,31343183,31421472,metal / plastic collision,11
P01,P01-20240202-161948,00:10:54.756,00:10:55.233,31428288,31451183,metal / wood collision,10
P01,P01-20240202-161948,00:10:56.347,00:11:00.816,31504656,31719168,stir / mix / whisk,8
P01,P01-20240202-161948,00:11:02.635,00:11:03.010,31806480,31824480,metal / wood collision,10
P01,P01-20240202-161948,00:11:03.971,00:11:04.371,31870608,31889808,metal / ceramic collision,12
P01,P01-20240202-161948,00:11:04.621,00:11:04.933,31901808,31916784,wood-only collision,21
P01,P01-20240202-161948,00:11:05.496,00:11:08.408,31943808,32083584,stir / mix / whisk,8
P01,P01-20240202-161948,00:11:08.908,00:11:11.858,32107584,32249183,stir / mix / whisk,8
P01,P01-20240202-161948,00:11:12.458,00:11:13.571,32277984,32331408,metal / wood collision,10
P01,P01-20240202-161948,00:11:14.153,00:11:14.403,32359344,32371344,plastic-only collision,6
P01,P01-20240202-161948,00:11:19.383,00:11:19.621,32610384,32621808,metal-only collision,0
P01,P01-20240202-161948,00:11:20.196,00:11:20.408,32649408,32659584,metal-only collision,0
P01,P01-20240202-161948,00:11:21.046,00:11:21.858,32690208,32729183,metal-only collision,0
P01,P01-20240202-161948,00:11:24.096,00:11:24.983,32836608,32879183,footstep,7
P01,P01-20240202-161948,00:11:24.946,00:11:32.058,32877408,33218784,water,5
P01,P01-20240202-161948,00:11:31.258,00:11:31.633,33180384,33198384,metal-only collision,0
P01,P01-20240202-161948,00:11:32.321,00:11:32.671,33231408,33248208,plastic-only collision,6
P01,P01-20240202-161948,00:11:33.715,00:11:35.196,33298320,33369408,stir / mix / whisk,8
P01,P01-20240202-161948,00:11:36.483,00:11:36.833,33431183,33447984,metal-only collision,0
P01,P01-20240202-161948,00:11:36.960,00:11:37.621,33454080,33485808,beep,15
P01,P01-20240202-161948,00:11:38.196,00:11:39.483,33513408,33575184,metal-only collision,0
P01,P01-20240202-161948,00:11:40.846,00:11:41.171,33640608,33656208,beep,15
P01,P01-20240202-161948,00:11:42.163,00:11:49.877,33703824,34074096,stir / mix / whisk,8
P01,P01-20240202-161948,00:11:50.509,00:11:59.022,34104432,34513056,stir / mix / whisk,8
P01,P01-20240202-161948,00:11:59.364,00:12:18.009,34529472,35424432,stir / mix / whisk,8
P01,P01-20240202-161948,00:12:19.509,00:12:19.799,35496432,35510352,metal-only collision,0
P01,P01-20240202-161948,00:12:20.259,00:12:21.443,35532432,35589264,metal / wood collision,10
P01,P01-20240202-161948,00:12:21.891,00:12:22.483,35610768,35639184,ceramic / wood collision,34
P01,P01-20240202-161948,00:12:23.131,00:12:23.509,35670288,35688432,footstep,7
P01,P01-20240202-161948,00:12:23.892,00:12:24.864,35706816,35753472,metal / wood collision,10
P01,P01-20240202-161948,00:12:25.562,00:12:26.495,35786976,35831760,metal / wood collision,10
P01,P01-20240202-161948,00:12:26.364,00:12:27.141,35825472,35862768,metal / plastic collision,11
P01,P01-20240202-161948,00:12:27.641,00:12:28.088,35886768,35908224,metal / ceramic collision,12
P01,P01-20240202-161948,00:12:29.141,00:12:29.364,35958768,35969472,metal / plastic collision,11
P01,P01-20240202-161948,00:12:29.891,00:12:31.075,35994768,36051600,footstep,7
P01,P01-20240202-161948,00:12:32.535,00:12:36.917,36121680,36332016,stir / mix / whisk,8
P01,P01-20240202-161948,00:12:38.312,00:12:38.759,36398976,36420432,stir / mix / whisk,8
P01,P01-20240202-161948,00:12:39.148,00:12:39.601,36439104,36460848,metal-only collision,0
P01,P01-20240202-161948,00:12:39.825,00:12:41.272,36471600,36541056,scrub / scrape / scour / wipe,1
P01,P01-20240202-161948,00:12:43.338,00:12:45.509,36640224,36744432,metal / plastic collision,11
